position,task_id,system,verify_status,run_validity,terminal_status,failure_category,run_id,source,agent_seconds,claim_done_seen,e2e_seconds,evaluator_seconds,finished_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,model_request_limit,model_request_limit_exceeded,model_requests_completed,model_requests_failed,model_requests_started,non_stream_requests,normal_e2e_success,orchestration_seconds,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,run_directory,started_at,started_only_tool_calls,stream_requests,supplements_run_id,timeout,timeout_scope,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total,token_input,token_note,token_output,token_reliable,token_total,token_usage_missing_completed,token_usage_reported_completed,tool_calls,tool_failures
81,reimbursement-form-filler,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-81-reimbursement-form-filler-astra-a1,m3_latest_valid_run,406.70184098999016,True,445.142131,14.57033351098653,2026-08-10T20:15:03.781327+00:00,14,14,17990,10375,28365,14,100,False,28,0,28,14,False,23.869956499023317,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/reimbursement-form-filler/m3-20260807T155211Z-81-reimbursement-form-filler-astra-a1,2026-08-10T20:07:38.639196+00:00,0,14,,False,none,561256,all_retained_completed_responses_reported,31407,True,592663,579246,all_completed_responses_reported,41782,True,621028,0,28,53,0
81,reimbursement-form-filler,hermes,pass,valid,completed,none,m3-20260807T155211Z-81-reimbursement-form-filler-hermes-a1,m3_latest_valid_run,128.59582642302848,False,223.32922,10.884180168039165,2026-08-10T20:19:43.249725+00:00,0,0,,,,0,100,False,17,0,17,0,True,83.84921340893234,17,17,0,17,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/reimbursement-form-filler/m3-20260807T155211Z-81-reimbursement-form-filler-hermes-a1,2026-08-10T20:15:59.920505+00:00,0,17,,False,none,671229,all_retained_completed_responses_reported,13092,True,684321,671229,all_completed_responses_reported,13092,True,684321,0,17,17,0
82,sales-accounting,astra,pass,valid,completed,none,m3-20260807T155211Z-82-sales-accounting-astra-a1,m3_latest_valid_run,164.26172609697096,False,211.396002,15.5841428010026,2026-08-10T20:26:08.637232+00:00,9,9,10284,11017,21301,9,100,False,17,0,17,9,True,31.55013310202645,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/sales-accounting/m3-20260807T155211Z-82-sales-accounting-astra-a1,2026-08-10T20:22:37.241230+00:00,0,8,,False,none,205367,all_retained_completed_responses_reported,5063,True,210430,215651,all_completed_responses_reported,16080,True,231731,0,17,10,0
82,sales-accounting,hermes,pass,valid,completed,none,m3-20260807T155211Z-82-sales-accounting-hermes-a1,m3_latest_valid_run,72.64400883403141,True,110.286659,13.180961992940865,2026-08-10T20:22:05.290206+00:00,0,0,,,,0,100,False,9,0,9,0,True,24.461688173027724,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/sales-accounting/m3-20260807T155211Z-82-sales-accounting-hermes-a1,2026-08-10T20:20:15.003547+00:00,0,9,,False,none,376280,all_retained_completed_responses_reported,3913,True,380193,376280,all_completed_responses_reported,3913,True,380193,0,9,10,0
83,search-ca-school,astra,pass,valid,completed,none,m3-20260807T155211Z-83-search-ca-school-astra-a1,m3_latest_valid_run,609.8843376529403,True,663.028738,28.692530349013396,2026-08-10T20:37:47.786356+00:00,15,15,21240,23050,44290,15,100,False,30,0,30,15,True,24.451869998046277,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/search-ca-school/m3-20260807T155211Z-83-search-ca-school-astra-a1,2026-08-10T20:26:44.757618+00:00,0,15,,False,none,811249,all_retained_completed_responses_reported,28256,True,839505,832489,all_completed_responses_reported,51306,True,883795,0,30,15,0
83,search-ca-school,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-83-search-ca-school-hermes-a1,m3_latest_valid_run,764.3715976189123,False,915.668212,11.967899033101276,2026-08-10T20:54:09.149809+00:00,4,4,2941,409,3350,4,100,False,59,0,59,4,False,139.32871534798642,55,55,0,55,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/search-ca-school/m3-20260807T155211Z-83-search-ca-school-hermes-a1,2026-08-10T20:38:53.481597+00:00,0,55,,False,none,4844118,all_retained_completed_responses_reported,40889,True,4885007,4847059,all_completed_responses_reported,41298,True,4888357,0,59,58,0
84,sla-timeout-monitor,astra,pass,valid,completed,none,m3-20260807T155211Z-84-sla-timeout-monitor-astra-a1,m3_latest_valid_run,544.9185886409832,True,660.937519,76.37249244295526,2026-08-10T21:13:30.540623+00:00,23,23,26892,35680,62572,23,100,False,45,0,45,23,True,39.64643791606147,22,22,0,22,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/sla-timeout-monitor/m3-20260807T155211Z-84-sla-timeout-monitor-astra-a1,2026-08-10T21:02:29.603104+00:00,0,22,,False,none,769934,all_retained_completed_responses_reported,16777,True,786711,796826,all_completed_responses_reported,52457,True,849283,0,45,33,0
84,sla-timeout-monitor,hermes,pass,valid,completed,none,m3-20260807T155211Z-84-sla-timeout-monitor-hermes-a1,m3_latest_valid_run,139.23590185295325,False,304.988305,74.399419292924,2026-08-10T21:00:56.623852+00:00,0,0,,,,0,100,False,16,0,16,0,True,91.35298385412278,16,16,0,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/sla-timeout-monitor/m3-20260807T155211Z-84-sla-timeout-monitor-hermes-a1,2026-08-10T20:55:51.635547+00:00,0,16,,False,none,654889,all_retained_completed_responses_reported,14525,True,669414,654889,all_completed_responses_reported,14525,True,669414,0,16,32,0
85,stock-build-position,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-85-stock-build-position-astra-a1,m3_latest_valid_run,369.5664328230778,False,405.999402,12.658815660979599,2026-08-10T21:21:00.536676+00:00,12,12,16068,16887,32955,12,100,False,24,0,24,12,False,23.7741535159426,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/stock-build-position/m3-20260807T155211Z-85-stock-build-position-astra-a1,2026-08-10T21:14:14.537274+00:00,0,12,,False,none,413768,all_retained_completed_responses_reported,17249,True,431017,429836,all_completed_responses_reported,34136,True,463972,0,24,43,0
85,stock-build-position,hermes,pass,valid,completed,none,m3-20260807T155211Z-85-stock-build-position-hermes-a1,m3_latest_valid_run,144.20410995499697,False,246.168,13.61530857195612,2026-08-10T21:25:48.342976+00:00,0,0,,,,0,100,False,14,0,14,0,True,88.34858147304692,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/stock-build-position/m3-20260807T155211Z-85-stock-build-position-hermes-a1,2026-08-10T21:21:42.174976+00:00,0,14,,False,none,481325,all_retained_completed_responses_reported,14144,True,495469,481325,all_completed_responses_reported,14144,True,495469,0,14,27,0
86,student-interview,astra,pass,valid,completed,none,m3-20260807T155211Z-86-student-interview-astra-a1,m3_latest_valid_run,233.83046700700652,False,305.120617,21.263958396040834,2026-08-10T21:35:58.639083+00:00,7,7,8450,20278,28728,7,100,False,13,0,13,7,True,50.02619159695263,6,6,0,6,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/student-interview/m3-20260807T155211Z-86-student-interview-astra-a1,2026-08-10T21:30:53.518466+00:00,0,6,,False,none,159999,all_retained_completed_responses_reported,5345,True,165344,168449,all_completed_responses_reported,25623,True,194072,0,13,27,0
86,student-interview,hermes,pass,valid,completed,none,m3-20260807T155211Z-86-student-interview-hermes-a1,m3_latest_valid_run,112.02073209604714,False,156.398342,20.031325075076893,2026-08-10T21:29:37.918155+00:00,0,0,,,,0,100,False,8,0,8,0,True,24.34628482887598,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/student-interview/m3-20260807T155211Z-86-student-interview-hermes-a1,2026-08-10T21:27:01.519813+00:00,0,8,,False,none,336727,all_retained_completed_responses_reported,7333,True,344060,336727,all_completed_responses_reported,7333,True,344060,0,8,28,0
87,subway-planning,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-87-subway-planning-astra-a1,m3_latest_valid_run,159.63625452795532,True,197.813801,15.015757631044835,2026-08-10T21:39:51.553800+00:00,6,6,7224,5175,12399,6,100,False,12,0,12,6,False,23.16178884099986,6,6,0,6,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/subway-planning/m3-20260807T155211Z-87-subway-planning-astra-a1,2026-08-10T21:36:33.739999+00:00,0,6,,False,none,148807,all_retained_completed_responses_reported,8784,True,157591,156031,all_completed_responses_reported,13959,True,169990,0,12,10,0
87,subway-planning,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-87-subway-planning-hermes-a1,m3_latest_valid_run,83.85594244301319,False,123.338781,14.429217503988184,2026-08-10T21:42:45.040116+00:00,0,0,,,,0,100,False,7,0,7,0,False,25.053621052998622,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/subway-planning/m3-20260807T155211Z-87-subway-planning-hermes-a1,2026-08-10T21:40:41.701335+00:00,0,7,,False,none,199839,all_retained_completed_responses_reported,5445,True,205284,199839,all_completed_responses_reported,5445,True,205284,0,7,10,0
88,sync-todo-to-readme,astra,pass,valid,completed,none,m3-20260807T155211Z-88-sync-todo-to-readme-astra-a1,m3_latest_valid_run,1176.095620494918,False,1223.956085,9.292564769973978,2026-08-10T22:27:31.087275+00:00,42,42,102748,74474,177222,42,100,False,72,0,72,42,True,38.567899735108085,30,30,0,30,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/sync-todo-to-readme/m3-20260807T155211Z-88-sync-todo-to-readme-astra-a1,2026-08-10T22:07:07.131190+00:00,0,30,,False,none,1576415,all_retained_completed_responses_reported,36479,True,1612894,1679163,all_completed_responses_reported,110953,True,1790116,0,72,34,0
88,sync-todo-to-readme,hermes,pass,valid,completed,none,m3-20260807T155211Z-88-sync-todo-to-readme-hermes-a1,m3_artifact_gate_v2_projection,542.5218604360707,False,698.529895,8.484685517963953,2026-08-10T22:00:34.873595+00:00,0,0,,,,0,100,False,49,1,49,0,True,147.52334904596535,49,49,1,48,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/sync-todo-to-readme/m3-20260807T155211Z-88-sync-todo-to-readme-hermes-a1,2026-08-10T21:48:56.343700+00:00,0,49,,False,none,4018706,partial_or_missing_retained_provider_usage,40907,False,4059613,4018706,partial_or_missing_provider_usage,40907,False,4059613,1,48,51,0
89,task-tracker,astra,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-89-task-tracker-astra-a1,m3_latest_valid_run,3636.4354869819945,False,3703.591034,38.472410593996756,2026-08-10T23:34:15.790356+00:00,63,63,297414,214595,512009,63,100,True,100,0,100,63,False,28.683136424008808,37,37,0,37,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/task-tracker/m3-20260807T155211Z-89-task-tracker-astra-a1,2026-08-10T22:32:32.199322+00:00,0,37,,False,none,3970108,all_retained_completed_responses_reported,187004,True,4157112,4267522,all_completed_responses_reported,401599,True,4669121,0,100,69,0
89,task-tracker,hermes,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-89-task-tracker-hermes-a3,m3_latest_valid_run,1610.0134440630209,False,1699.291331,66.47917197691277,2026-08-11T04:19:01.241856+00:00,10,10,5123,7116,12239,9,100,True,100,1,100,10,False,22.798714960066263,90,90,0,90,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/task-tracker/m3-20260807T155211Z-89-task-tracker-hermes-a3,2026-08-11T03:50:41.950525+00:00,0,90,,False,none,10670042,all_retained_completed_responses_reported,74517,True,10744559,10675165,partial_or_missing_provider_usage,81633,False,10756798,1,99,118,0
90,train-ticket-plan,astra,pass,valid,completed,none,m3-20260807T155211Z-90-train-ticket-plan-astra-a1,m3_latest_valid_run,350.712629287038,True,407.211674,13.806043131044134,2026-08-11T04:30:10.184913+00:00,11,11,15638,22802,38440,11,100,False,21,0,21,11,True,42.69300158191788,10,10,0,10,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/train-ticket-plan/m3-20260807T155211Z-90-train-ticket-plan-astra-a1,2026-08-11T04:23:22.973239+00:00,0,10,,False,none,264382,all_retained_completed_responses_reported,18726,True,283108,280020,all_completed_responses_reported,41528,True,321548,0,21,19,0
90,train-ticket-plan,hermes,pass,valid,completed,none,m3-20260807T155211Z-90-train-ticket-plan-hermes-a1,m3_latest_valid_run,80.38044469896704,False,116.410088,14.39304751099553,2026-08-11T04:22:09.875560+00:00,0,0,,,,0,100,False,7,0,7,0,True,21.636595790037433,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/train-ticket-plan/m3-20260807T155211Z-90-train-ticket-plan-hermes-a1,2026-08-11T04:20:13.465472+00:00,0,7,,False,none,169053,all_retained_completed_responses_reported,7314,True,176367,169053,all_completed_responses_reported,7314,True,176367,0,7,13,0
91,travel-exchange,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-91-travel-exchange-astra-a1,m3_latest_valid_run,209.49970356596168,False,233.760222,3.6910965560236946,2026-08-11T04:34:29.585995+00:00,9,9,11034,8045,19079,9,100,False,18,0,18,9,False,20.569421878014623,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/travel-exchange/m3-20260807T155211Z-91-travel-exchange-astra-a1,2026-08-11T04:30:35.825773+00:00,0,9,,False,none,248701,all_retained_completed_responses_reported,16559,True,265260,259735,all_completed_responses_reported,24604,True,284339,0,18,15,0
91,travel-exchange,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-91-travel-exchange-hermes-a1,m3_latest_valid_run,305.9042334849946,True,394.821365,3.446065312018618,2026-08-11T04:41:28.222276+00:00,0,0,,,,0,100,False,17,0,17,0,False,85.47106620298678,17,17,0,17,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/travel-exchange/m3-20260807T155211Z-91-travel-exchange-hermes-a1,2026-08-11T04:34:53.400911+00:00,0,17,,False,none,775228,all_retained_completed_responses_reported,37363,True,812591,775228,all_completed_responses_reported,37363,True,812591,0,17,19,0
92,travel-expense-reimbursement,astra,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-92-travel-expense-reimbursement-astra-a1,m3_latest_valid_run,2444.6438039740315,False,2512.926368,45.274681485956535,2026-08-11T05:36:37.250943+00:00,61,61,241886,184625,426511,61,100,True,100,0,100,61,False,23.007882540011906,39,39,0,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/travel-expense-reimbursement/m3-20260807T155211Z-92-travel-expense-reimbursement-astra-a1,2026-08-11T04:54:44.324575+00:00,0,39,,False,none,3240582,all_retained_completed_responses_reported,89010,True,3329592,3482468,all_completed_responses_reported,273635,True,3756103,0,100,56,0
92,travel-expense-reimbursement,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-92-travel-expense-reimbursement-hermes-a1,m3_latest_valid_run,537.307117027929,True,687.955601,44.092747229966335,2026-08-11T04:53:51.500298+00:00,0,0,,,,0,100,False,40,1,40,0,False,106.55573674210461,40,40,1,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/travel-expense-reimbursement/m3-20260807T155211Z-92-travel-expense-reimbursement-hermes-a1,2026-08-11T04:42:23.544697+00:00,0,40,,False,none,2826694,partial_or_missing_retained_provider_usage,38791,False,2865485,2826694,partial_or_missing_provider_usage,38791,False,2865485,1,39,53,0
93,trip-adviser,astra,pass,valid,completed,none,m3-20260807T155211Z-93-trip-adviser-astra-a1,m3_latest_valid_run,356.24892714596353,False,382.718274,4.811564298928715,2026-08-11T05:43:29.686076+00:00,16,16,20000,8005,28005,16,100,False,32,0,32,16,True,21.657782555107758,16,16,0,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/trip-adviser/m3-20260807T155211Z-93-trip-adviser-astra-a1,2026-08-11T05:37:06.967802+00:00,0,16,,False,none,616140,all_retained_completed_responses_reported,24114,True,640254,636140,all_completed_responses_reported,32119,True,668259,0,32,28,5
93,trip-adviser,hermes,pass,valid,completed,none,m3-20260807T155211Z-93-trip-adviser-hermes-a1,m3_latest_valid_run,266.7817167949397,True,386.695437,4.125578023958951,2026-08-11T05:50:21.876851+00:00,0,0,,,,0,100,False,25,0,25,0,True,115.78814218110136,25,25,0,25,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/trip-adviser/m3-20260807T155211Z-93-trip-adviser-hermes-a1,2026-08-11T05:43:55.181414+00:00,0,25,,False,none,1297047,all_retained_completed_responses_reported,22550,True,1319597,1297047,all_completed_responses_reported,22550,True,1319597,0,25,35,0
94,trip-itinerary-generator,astra,pass,valid,completed,none,m3-20260807T155211Z-94-trip-itinerary-generator-astra-a1,m3_latest_valid_run,277.58710806793533,True,335.693699,16.697963220998645,2026-08-11T06:02:21.991646+00:00,13,13,17042,13572,30614,13,100,False,25,0,25,13,True,41.408627711066,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/trip-itinerary-generator/m3-20260807T155211Z-94-trip-itinerary-generator-astra-a1,2026-08-11T05:56:46.297947+00:00,0,12,,False,none,405736,all_retained_completed_responses_reported,15823,True,421559,422778,all_completed_responses_reported,29395,True,452173,0,25,30,0
94,trip-itinerary-generator,hermes,pass,valid,completed,none,m3-20260807T155211Z-94-trip-itinerary-generator-hermes-a1,m3_latest_valid_run,234.3977631520247,True,339.447071,17.293196963029914,2026-08-11T05:56:23.588587+00:00,1,1,611,48,659,1,100,False,18,1,18,1,True,87.75611088494537,17,17,1,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/trip-itinerary-generator/m3-20260807T155211Z-94-trip-itinerary-generator-hermes-a1,2026-08-11T05:50:44.141516+00:00,0,17,,False,none,821401,partial_or_missing_retained_provider_usage,26280,False,847681,822012,partial_or_missing_provider_usage,26328,False,848340,1,17,31,0
95,university-course-selection,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-95-university-course-selection-astra-a1,m3_latest_valid_run,621.9182991510024,False,652.013042,9.148135875933804,2026-08-11T06:13:39.433127+00:00,22,22,42587,39863,82450,22,100,False,41,0,41,22,False,20.94660697306381,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/university-course-selection/m3-20260807T155211Z-95-university-course-selection-astra-a1,2026-08-11T06:02:47.420085+00:00,0,19,,False,none,1047887,all_retained_completed_responses_reported,21652,True,1069539,1090474,all_completed_responses_reported,61515,True,1151989,0,41,29,0
95,university-course-selection,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-95-university-course-selection-hermes-a1,m3_latest_valid_run,370.81355185899884,False,516.714727,8.608966646017507,2026-08-11T06:22:41.609167+00:00,0,0,,,,0,100,False,24,0,24,0,False,137.2922084949837,24,24,0,24,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/university-course-selection/m3-20260807T155211Z-95-university-course-selection-hermes-a1,2026-08-11T06:14:04.894440+00:00,0,24,,False,none,2420588,all_retained_completed_responses_reported,27235,True,2447823,2420588,all_completed_responses_reported,27235,True,2447823,0,24,25,0
96,update-material-inventory,astra,pass,valid,completed,none,m3-20260807T155211Z-96-update-material-inventory-astra-a1,m3_latest_valid_run,185.48516870790627,True,232.718055,12.01090687001124,2026-08-11T06:33:05.820565+00:00,10,10,12484,9313,21797,10,100,False,19,0,19,10,True,35.221979422082484,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/update-material-inventory/m3-20260807T155211Z-96-update-material-inventory-astra-a1,2026-08-11T06:29:13.102510+00:00,0,9,,False,none,292879,all_retained_completed_responses_reported,9381,True,302260,305363,all_completed_responses_reported,18694,True,324057,0,19,16,0
96,update-material-inventory,hermes,pass,valid,completed,none,m3-20260807T155211Z-96-update-material-inventory-hermes-a1,m3_latest_valid_run,166.6656621620059,True,260.342736,12.718249277910218,2026-08-11T06:28:17.387396+00:00,4,4,2009,292,2301,4,100,False,23,0,23,4,True,80.95882456008388,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/update-material-inventory/m3-20260807T155211Z-96-update-material-inventory-hermes-a1,2026-08-11T06:23:57.044660+00:00,0,19,,False,none,1034773,all_retained_completed_responses_reported,12596,True,1047369,1036782,all_completed_responses_reported,12888,True,1049670,0,23,21,0
97,upenn-campus-route,astra,pass,valid,completed,none,m3-20260807T155211Z-97-upenn-campus-route-astra-a1,m3_latest_valid_run,329.1626035150839,False,371.04791,20.59758917207364,2026-08-11T06:39:41.365989+00:00,22,22,28072,12443,40515,22,100,False,44,0,44,22,True,21.28771731284246,22,22,0,22,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/upenn-campus-route/m3-20260807T155211Z-97-upenn-campus-route-astra-a1,2026-08-11T06:33:30.318079+00:00,0,22,,False,none,615317,all_retained_completed_responses_reported,16407,True,631724,643389,all_completed_responses_reported,28850,True,672239,0,44,35,0
97,upenn-campus-route,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-97-upenn-campus-route-hermes-a1,m3_latest_valid_run,181.9777370529482,False,306.13132,19.557726127910428,2026-08-11T06:45:11.866709+00:00,1,1,1002,101,1103,1,100,False,25,0,25,1,False,104.59585681914137,24,24,0,24,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/upenn-campus-route/m3-20260807T155211Z-97-upenn-campus-route-hermes-a1,2026-08-11T06:40:05.735389+00:00,0,24,,False,none,873561,all_retained_completed_responses_reported,18982,True,892543,874563,all_completed_responses_reported,19083,True,893646,0,25,27,0
98,verl-dataset,astra,pass,valid,completed,none,m3-20260807T155211Z-98-verl-dataset-astra-a1,m3_latest_valid_run,268.4358667989727,False,309.24149,9.372773365932517,2026-08-11T06:53:00.138566+00:00,12,12,14309,8883,23192,12,100,False,23,0,23,12,True,31.43284983509477,11,11,0,11,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/verl-dataset/m3-20260807T155211Z-98-verl-dataset-astra-a1,2026-08-11T06:47:50.897076+00:00,0,11,,False,none,306210,all_retained_completed_responses_reported,20782,True,326992,320519,all_completed_responses_reported,29665,True,350184,0,23,14,1
98,verl-dataset,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-98-verl-dataset-hermes-a1,m3_latest_valid_run,76.97467269690242,False,106.29821,7.444293473963626,2026-08-11T06:47:24.792705+00:00,0,0,,,,0,100,False,7,0,7,0,False,21.879243829133955,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/verl-dataset/m3-20260807T155211Z-98-verl-dataset-hermes-a1,2026-08-11T06:45:38.494495+00:00,0,7,,False,none,193124,all_retained_completed_responses_reported,2907,True,196031,193124,all_completed_responses_reported,2907,True,196031,0,7,8,0
99,vlm-history-completer,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-99-vlm-history-completer-astra-a1,m3_latest_valid_run,1420.0183525918983,True,1489.023533,34.449630478047766,2026-08-11T07:18:31.584168+00:00,36,36,118981,69686,188667,36,100,False,63,0,63,36,False,34.555549930053985,27,27,0,27,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/vlm-history-completer/m3-20260807T155211Z-99-vlm-history-completer-astra-a1,2026-08-11T06:53:42.560635+00:00,0,27,,False,none,1575189,all_retained_completed_responses_reported,54046,True,1629235,1694170,all_completed_responses_reported,123732,True,1817902,0,63,56,2
99,vlm-history-completer,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-99-vlm-history-completer-hermes-a1,m3_latest_valid_run,1050.243158573052,False,1219.909326,33.362760548014194,2026-08-11T07:39:37.727203+00:00,10,10,5493,884,6377,10,100,False,57,0,57,10,False,136.30340687893386,47,47,0,47,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/vlm-history-completer/m3-20260807T155211Z-99-vlm-history-completer-hermes-a1,2026-08-11T07:19:17.817877+00:00,0,47,,False,none,3486181,all_retained_completed_responses_reported,44222,True,3530403,3491674,all_completed_responses_reported,45106,True,3536780,0,57,64,0
100,wandb-best-score,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-100-wandb-best-score-astra-a1,m3_latest_valid_run,1995.2439890709938,True,2035.648507,16.738329915096983,2026-08-11T08:22:45.478624+00:00,58,58,174167,118798,292965,58,100,False,96,0,96,58,False,23.666188013909277,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/wandb-best-score/m3-20260807T155211Z-100-wandb-best-score-astra-a1,2026-08-11T07:48:49.830117+00:00,0,38,,False,none,2387431,all_retained_completed_responses_reported,95367,True,2482798,2561598,all_completed_responses_reported,214165,True,2775763,0,96,77,0
100,wandb-best-score,hermes,pass,valid,completed,none,m3-20260807T155211Z-100-wandb-best-score-hermes-a1,m3_artifact_gate_v2_projection,345.2347953020362,False,491.974291,4.834193903952837,2026-08-11T07:48:22.443862+00:00,0,0,,,,0,100,False,31,0,31,0,True,141.90530179401094,31,31,0,31,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/wandb-best-score/m3-20260807T155211Z-100-wandb-best-score-hermes-a1,2026-08-11T07:40:10.469571+00:00,0,31,,False,none,2570176,all_retained_completed_responses_reported,23601,True,2593777,2570176,all_completed_responses_reported,23601,True,2593777,0,31,36,0
101,wandb-shortest-length,astra,pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-101-wandb-shortest-length-astra-a1,m3_artifact_gate_v2_projection,2402.654229847016,False,2433.541254,6.250260761007667,2026-08-11T09:04:00.465754+00:00,61,61,168323,150457,318780,61,100,True,100,0,100,61,True,24.63676339197673,39,39,0,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/wandb-shortest-length/m3-20260807T155211Z-101-wandb-shortest-length-astra-a1,2026-08-11T08:23:26.924500+00:00,1,39,,False,none,3264796,all_retained_completed_responses_reported,135343,True,3400139,3433119,all_completed_responses_reported,285800,True,3718919,0,100,59,0
