position,task_id,system,state,verify_status,run_validity,terminal_status,failure_category,run_id,source,agent_seconds,cache_read_tokens,claim_done_seen,e2e_seconds,evaluator_seconds,finished_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,model_request_limit,model_request_limit_exceeded,model_requests_completed,model_requests_failed,model_requests_started,non_stream_requests,normal_e2e_success,orchestration_seconds,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,run_directory,started_at,started_only_tool_calls,stream_requests,supplements_run_id,timeout,timeout_scope,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total,token_input,token_note,token_output,token_reliable,token_total,token_usage_missing_completed,token_usage_reported_completed,tool_calls,tool_failures
14,k8s-safety-audit,pi,complete,pass,valid,completed,none,20260812T105634Z-014-k8s-safety-audit-pi-a1,pi_base_108_v1,323.429790780996,1539072,False,369.166045,20.27204948104918,2026-08-12T12:03:54.879383+00:00,0,0,,,,0,100,False,17,0,17,0,True,25.464204737954844,17,17,0,17,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/k8s-safety-audit/20260812T105634Z-014-k8s-safety-audit-pi-a1,2026-08-12T11:57:45.713338+00:00,0,17,,False,none,1734134,all_retained_completed_responses_reported,13528,True,1747662,1734134,all_completed_responses_reported,13528,True,1747662,0,17,25,1
15,ab-testing,astra,,pass,valid,completed,none,m3-20260807T155211Z-15-ab-testing-astra-a1,m3_latest_valid_run,362.92644607496914,,True,408.058656,11.314155187981669,2026-08-07T16:02:29.742432+00:00,13,13,17146,19052,36198,13,100,False,25,0,25,13,True,33.81805473704918,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/ab-testing/m3-20260807T155211Z-15-ab-testing-astra-a1,2026-08-07T15:55:41.683776+00:00,0,12,,False,none,318600,all_retained_completed_responses_reported,12263,True,330863,335746,all_completed_responses_reported,31315,True,367061,0,25,19,0
15,ab-testing,hermes,,pass,valid,completed,none,m3-20260807T155211Z-15-ab-testing-hermes-a1,m3_latest_valid_run,164.8141849290114,,False,264.791829,9.597754290036391,2026-08-07T16:10:12.961666+00:00,0,0,,,,0,100,False,18,0,18,0,True,90.37988978095223,18,18,0,18,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/ab-testing/m3-20260807T155211Z-15-ab-testing-hermes-a1,2026-08-07T16:05:48.169837+00:00,0,18,,False,none,649880,all_retained_completed_responses_reported,16520,True,666400,649880,all_completed_responses_reported,16520,True,666400,0,18,22,0
15,ab-testing,pi,complete,pass,valid,completed,none,20260812T105634Z-015-ab-testing-pi-a1,pi_base_108_v1,137.76650377898477,255232,False,170.099814,9.154070313903503,2026-08-12T12:10:18.364156+00:00,0,0,,,,0,100,False,17,0,17,0,True,23.179239907111736,17,17,0,17,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/ab-testing/20260812T105634Z-015-ab-testing-pi-a1,2026-08-12T12:07:28.264342+00:00,0,17,,False,none,269113,all_retained_completed_responses_reported,8765,True,277878,269113,all_completed_responses_reported,8765,True,277878,0,17,22,0
16,academic-pdf-report,astra,,pass,valid,completed,none,m3-20260807T155211Z-16-academic-pdf-report-astra-a1,m3_latest_valid_run,1233.6202177850064,,True,1280.678281,6.310520032013301,2026-08-07T17:17:48.293225+00:00,32,32,101251,79414,180665,32,100,False,55,0,55,32,True,40.74754318298028,23,23,0,23,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/academic-pdf-report/m3-20260807T155211Z-16-academic-pdf-report-astra-a1,2026-08-07T16:56:27.614944+00:00,0,23,,False,none,1640874,all_retained_completed_responses_reported,32470,True,1673344,1742125,all_completed_responses_reported,111884,True,1854009,0,55,49,2
16,academic-pdf-report,hermes,,pass,valid,completed,none,m3-20260807T155211Z-16-academic-pdf-report-hermes-a1,m3_artifact_gate_v2_projection,770.1497460749815,,False,918.054089,6.101396706013475,2026-08-07T16:25:55.763235+00:00,6,6,3010,1587,4597,6,100,False,47,1,47,6,True,141.80294621900498,41,41,1,40,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/academic-pdf-report/m3-20260807T155211Z-16-academic-pdf-report-hermes-a1,2026-08-07T16:10:37.709146+00:00,0,41,,False,none,3054388,partial_or_missing_retained_provider_usage,33832,False,3088220,3057398,partial_or_missing_provider_usage,35419,False,3092817,1,46,74,0
16,academic-pdf-report,pi,complete,pass,valid,completed,none,20260812T105634Z-016-academic-pdf-report-pi-a1,pi_base_108_v1,356.75775190698914,1587840,False,384.782535,5.999282107921317,2026-08-12T12:17:10.460479+00:00,0,0,,,,0,100,False,19,0,19,0,True,22.025500985089536,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/academic-pdf-report/20260812T105634Z-016-academic-pdf-report-pi-a1,2026-08-12T12:10:45.677944+00:00,0,19,,False,none,1819968,all_retained_completed_responses_reported,10473,True,1830441,1819968,all_completed_responses_reported,10473,True,1830441,0,19,39,0
17,academic-warning,astra,,pass,valid,completed,none,m3-20260807T155211Z-17-academic-warning-astra-a1,m3_latest_valid_run,463.07001919002505,,True,670.235209,186.05390205798903,2026-08-07T17:30:43.327106+00:00,19,19,25422,11073,36495,19,100,False,38,0,38,19,True,21.11128775198597,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/academic-warning/m3-20260807T155211Z-17-academic-warning-astra-a1,2026-08-07T17:19:33.091897+00:00,0,19,,False,none,722010,all_retained_completed_responses_reported,23020,True,745030,747432,all_completed_responses_reported,34093,True,781525,0,38,34,0
17,academic-warning,hermes,,pass,valid,completed,none,m3-20260807T155211Z-17-academic-warning-hermes-a1,m3_latest_valid_run,342.65652763302205,,True,614.417086,185.5300506699714,2026-08-07T17:42:32.832820+00:00,0,0,,,,0,100,False,28,0,28,0,True,86.2305076970066,28,28,0,28,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/academic-warning/m3-20260807T155211Z-17-academic-warning-hermes-a1,2026-08-07T17:32:18.415734+00:00,0,28,,False,none,1261970,all_retained_completed_responses_reported,21180,True,1283150,1261970,all_completed_responses_reported,21180,True,1283150,0,28,41,0
17,academic-warning,pi,complete,pass,valid,completed,none,20260813T132510Z-017-academic-warning-pi-a1,pi_isolated_rerun_v1,247.54443021399857,577792,False,454.663704,185.93368632000056,2026-08-13T13:34:28.675792+00:00,0,0,,,,0,100,False,28,0,28,0,True,21.185587466000868,28,28,0,28,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/academic-warning/20260813T132510Z-017-academic-warning-pi-a1,2026-08-13T13:26:54.012088+00:00,0,28,,False,none,597341,all_retained_completed_responses_reported,12176,True,609517,597341,all_completed_responses_reported,12176,True,609517,0,28,42,1
18,add-bibtex,astra,,pass,valid,completed,none,m3-20260807T155211Z-18-add-bibtex-astra-a1,m3_latest_valid_run,1891.987398940022,,False,1928.316681,6.106151609972585,2026-08-08T03:19:03.343251+00:00,41,41,112914,91155,204069,40,100,False,71,2,71,41,True,30.22313045000533,30,30,1,29,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/add-bibtex/m3-20260807T155211Z-18-add-bibtex-astra-a1,2026-08-08T02:46:55.026570+00:00,0,30,,False,none,2078743,partial_or_missing_retained_provider_usage,96207,False,2174950,2191657,partial_or_missing_provider_usage,187362,False,2379019,2,69,61,0
18,add-bibtex,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-18-add-bibtex-hermes-a1,m3_artifact_gate_v2_projection,777.3134685360128,,False,912.972919,4.96860307402676,2026-08-07T17:58:10.578002+00:00,4,4,3182,659,3841,4,100,False,42,1,43,4,False,130.69084738996048,38,39,1,37,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/add-bibtex/m3-20260807T155211Z-18-add-bibtex-hermes-a1,2026-08-07T17:42:57.605083+00:00,0,39,,False,none,3112549,partial_or_missing_retained_provider_usage,56527,False,3169076,3115731,partial_or_missing_provider_usage,57186,False,3172917,1,41,49,0
18,add-bibtex,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260812T105634Z-018-add-bibtex-pi-a1,pi_base_108_v1,961.0561274810461,4100480,False,1001.704617,6.5664154179394245,2026-08-12T12:56:45.177309+00:00,0,0,,,,0,100,False,71,0,71,0,False,34.08207410101443,71,71,0,71,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/add-bibtex/20260812T105634Z-018-add-bibtex-pi-a1,2026-08-12T12:40:03.472692+00:00,0,71,,False,none,4178476,all_retained_completed_responses_reported,35934,True,4214410,4178476,all_completed_responses_reported,35934,True,4214410,0,71,98,14
19,apply-phd-email,astra,,pass,valid,completed,none,m3-20260807T155211Z-19-apply-phd-email-astra-a1,m3_latest_valid_run,324.2045828780392,,True,350.146466,4.457287332974374,2026-08-08T03:25:32.033901+00:00,12,12,14256,22770,37026,12,100,False,24,0,24,12,True,21.484595788986383,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/apply-phd-email/m3-20260807T155211Z-19-apply-phd-email-astra-a1,2026-08-08T03:19:41.887435+00:00,0,12,,False,none,305141,all_retained_completed_responses_reported,7560,True,312701,319397,all_completed_responses_reported,30330,True,349727,0,24,19,0
19,apply-phd-email,hermes,,pass,valid,completed,none,m3-20260807T155211Z-19-apply-phd-email-hermes-a1,m3_latest_valid_run,165.063800783013,,False,262.394317,4.67233451094944,2026-08-08T03:30:24.679344+00:00,0,0,,,,0,100,False,23,0,23,0,True,92.65818170603757,23,23,0,23,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/apply-phd-email/m3-20260807T155211Z-19-apply-phd-email-hermes-a1,2026-08-08T03:26:02.285027+00:00,0,23,,False,none,852008,all_retained_completed_responses_reported,14194,True,866202,852008,all_completed_responses_reported,14194,True,866202,0,23,30,0
19,apply-phd-email,pi,complete,pass,valid,completed,none,20260812T105634Z-019-apply-phd-email-pi-a1,pi_base_108_v1,113.57199474296067,329728,False,139.758458,4.15043059096206,2026-08-12T12:59:44.533129+00:00,0,0,,,,0,100,False,19,0,19,0,True,22.03603266607726,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/apply-phd-email/20260812T105634Z-019-apply-phd-email-pi-a1,2026-08-12T12:57:24.774671+00:00,0,19,,False,none,346297,all_retained_completed_responses_reported,7985,True,354282,346297,all_completed_responses_reported,7985,True,354282,0,19,29,1
20,canvas-arrange-exam,astra,,pass,valid,completed,none,m3-20260807T155211Z-20-canvas-arrange-exam-astra-a1,m3_latest_valid_run,255.58095193997724,,True,297.43834,7.4623657889897,2026-08-08T03:47:46.454678+00:00,11,11,14261,13690,27951,11,100,False,21,0,21,11,True,34.39502227103304,10,10,0,10,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/canvas-arrange-exam/m3-20260807T155211Z-20-canvas-arrange-exam-astra-a1,2026-08-08T03:42:49.016338+00:00,0,10,,False,none,518316,all_retained_completed_responses_reported,8474,True,526790,532577,all_completed_responses_reported,22164,True,554741,0,21,24,0
20,canvas-arrange-exam,hermes,,pass,valid,completed,none,m3-20260807T155211Z-20-canvas-arrange-exam-hermes-a1,m3_latest_valid_run,144.98582207399886,,True,175.673946,8.376285005011596,2026-08-08T03:37:45.632001+00:00,0,0,,,,0,100,False,9,0,9,0,True,22.311838920989544,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/canvas-arrange-exam/m3-20260807T155211Z-20-canvas-arrange-exam-hermes-a1,2026-08-08T03:34:49.958055+00:00,0,9,,False,none,617956,all_retained_completed_responses_reported,7504,True,625460,617956,all_completed_responses_reported,7504,True,625460,0,9,26,0
20,canvas-arrange-exam,pi,complete,pass,valid,completed,none,20260812T105634Z-020-canvas-arrange-exam-pi-a1,pi_base_108_v1,228.43898977292702,1021056,False,265.340118,8.620472726062872,2026-08-12T13:09:36.748259+00:00,0,0,,,,0,100,False,22,0,22,0,True,28.28065550101013,22,22,0,22,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/canvas-arrange-exam/20260812T105634Z-020-canvas-arrange-exam-pi-a1,2026-08-12T13:05:11.408141+00:00,0,22,,False,none,1091018,all_retained_completed_responses_reported,14114,True,1105132,1091018,all_completed_responses_reported,14114,True,1105132,0,22,35,6
21,canvas-art-manager,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-21-canvas-art-manager-astra-a1,m3_latest_valid_run,2476.3982802919927,,False,2530.374778,32.358895983954426,2026-08-08T04:30:38.162820+00:00,62,62,614056,204985,819041,62,100,True,100,0,100,62,False,21.617601724052747,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/canvas-art-manager/m3-20260807T155211Z-21-canvas-art-manager-astra-a1,2026-08-08T03:48:27.788042+00:00,0,38,,False,none,3160027,all_retained_completed_responses_reported,53575,True,3213602,3774083,all_completed_responses_reported,258560,True,4032643,0,100,153,0
21,canvas-art-manager,hermes,,pass,valid,completed,none,m3-20260807T155211Z-21-canvas-art-manager-hermes-a1,m3_latest_valid_run,767.2888213749975,,True,907.990452,13.206460217013955,2026-08-08T04:46:44.006363+00:00,0,0,,,,0,100,False,44,0,44,0,True,127.49517040798855,44,44,0,44,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/canvas-art-manager/m3-20260807T155211Z-21-canvas-art-manager-hermes-a1,2026-08-08T04:31:36.015911+00:00,0,44,,False,none,4398161,all_retained_completed_responses_reported,38418,True,4436579,4398161,all_completed_responses_reported,38418,True,4436579,0,44,164,0
21,canvas-art-manager,pi,complete,pass,valid,completed,none,20260814T065354Z-021-canvas-art-manager-pi-a1,pi_service_and_audit_8_v3,1786.8772637919901,12985088,False,1818.915039,11.357802783008083,2026-08-14T07:24:59.871465+00:00,0,0,,,,0,100,False,96,0,96,0,True,20.67997242500178,96,96,0,96,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-service-and-audit-8-v3/runs/pi/canvas-art-manager/20260814T065354Z-021-canvas-art-manager-pi-a1,2026-08-14T06:54:40.956426+00:00,0,96,,False,none,13304513,all_retained_completed_responses_reported,86329,True,13390842,13304513,all_completed_responses_reported,86329,True,13390842,0,96,487,38
22,canvas-art-quiz,astra,,pass,valid,completed,none,m3-20260807T155211Z-22-canvas-art-quiz-astra-a1,m3_latest_valid_run,126.99954072298715,,False,169.539847,7.643616657995153,2026-08-08T04:52:21.921417+00:00,6,6,8743,9394,18137,6,100,False,11,0,11,6,True,34.89668961901771,5,5,0,5,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/canvas-art-quiz/m3-20260807T155211Z-22-canvas-art-quiz-astra-a1,2026-08-08T04:49:32.381570+00:00,0,5,,False,none,128326,all_retained_completed_responses_reported,3325,True,131651,137069,all_completed_responses_reported,12719,True,149788,0,11,8,0
22,canvas-art-quiz,hermes,,pass,valid,completed,none,m3-20260807T155211Z-22-canvas-art-quiz-hermes-a1,m3_latest_valid_run,77.05572334403405,,True,106.475961,7.348642188997474,2026-08-08T04:49:01.269583+00:00,0,0,,,,0,100,False,8,0,8,0,True,22.071595466968475,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/canvas-art-quiz/m3-20260807T155211Z-22-canvas-art-quiz-hermes-a1,2026-08-08T04:47:14.793622+00:00,0,8,,False,none,258764,all_retained_completed_responses_reported,4564,True,263328,258764,all_completed_responses_reported,4564,True,263328,0,8,12,0
22,canvas-art-quiz,pi,complete,pass,valid,completed,none,20260812T105634Z-022-canvas-art-quiz-pi-a1,pi_base_108_v1,122.1377589419717,340096,False,152.13379,7.84314821800217,2026-08-12T14:25:05.904626+00:00,0,0,,,,0,100,False,15,0,15,0,True,22.152882840026138,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/canvas-art-quiz/20260812T105634Z-022-canvas-art-quiz-pi-a1,2026-08-12T14:22:33.770836+00:00,0,15,,False,none,369145,all_retained_completed_responses_reported,6960,True,376105,369145,all_completed_responses_reported,6960,True,376105,0,15,23,0
23,canvas-do-quiz,astra,,no_pass,valid,max_steps,model_request_budget,posthoc-20260811T142408Z-023-canvas-do-quiz-astra-a1,posthoc_formal_supplement,3327.9244591939496,,False,3384.300079,31.44710595102515,2026-08-11T15:22:53.629015+00:00,61,61,501179,211466,712645,61,100,True,100,0,100,61,False,24.928513855025358,39,39,0,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-posthoc-unavailable-infra-rerun-v1/runs/astra/canvas-do-quiz/posthoc-20260811T142408Z-023-canvas-do-quiz-astra-a1,2026-08-11T14:26:29.328936+00:00,0,39,m3-20260807T155211Z-23-canvas-do-quiz-astra-a1,False,none,3823057,all_retained_completed_responses_reported,138176,True,3961233,4324236,all_completed_responses_reported,349642,True,4673878,0,100,104,0
23,canvas-do-quiz,hermes,,pass,valid,completed,none,m3-20260807T155211Z-23-canvas-do-quiz-hermes-a1,m3_latest_valid_run,1327.3771172550041,,False,1453.589233,13.989043484965805,2026-08-08T16:29:20.052632+00:00,10,10,5669,880,6549,10,100,False,70,0,70,10,True,112.22307226003,60,60,0,60,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/canvas-do-quiz/m3-20260807T155211Z-23-canvas-do-quiz-hermes-a1,2026-08-08T16:05:06.463399+00:00,0,60,,False,none,6524729,all_retained_completed_responses_reported,42837,True,6567566,6530398,all_completed_responses_reported,43717,True,6574115,0,70,123,0
23,canvas-do-quiz,pi,complete,pass,valid,completed,none,20260812T105634Z-023-canvas-do-quiz-pi-a1,pi_base_108_v1,256.33981587796006,619136,False,298.824697,15.838376153958961,2026-08-12T14:32:08.450071+00:00,0,0,,,,0,100,False,12,0,12,0,True,26.64650496808099,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/canvas-do-quiz/20260812T105634Z-023-canvas-do-quiz-pi-a1,2026-08-12T14:27:09.625374+00:00,0,12,,False,none,709637,all_retained_completed_responses_reported,15825,True,725462,709637,all_completed_responses_reported,15825,True,725462,0,12,92,8
24,canvas-list-test,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-24-canvas-list-test-astra-a1,m3_latest_valid_run,1619.8031646449817,,True,1656.676063,7.168949564977083,2026-08-08T17:19:31.265870+00:00,35,35,166163,98966,265129,35,100,False,60,0,60,35,False,29.703948790041295,25,25,0,25,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/canvas-list-test/m3-20260807T155211Z-24-canvas-list-test-astra-a1,2026-08-08T16:51:54.589807+00:00,0,25,,False,none,1889807,all_retained_completed_responses_reported,72671,True,1962478,2055970,all_completed_responses_reported,171637,True,2227607,0,60,82,0
24,canvas-list-test,hermes,,pass,valid,completed,none,m3-20260807T155211Z-24-canvas-list-test-hermes-a1,m3_artifact_gate_v2_projection,858.2336300170282,,False,1008.694031,8.102651310968213,2026-08-08T16:48:48.575074+00:00,6,6,2900,448,3348,6,100,False,54,1,54,6,True,142.3577496720036,48,48,1,47,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/canvas-list-test/m3-20260807T155211Z-24-canvas-list-test-hermes-a1,2026-08-08T16:31:59.881043+00:00,0,48,,False,none,4762156,partial_or_missing_retained_provider_usage,38036,False,4800192,4765056,partial_or_missing_provider_usage,38484,False,4803540,1,53,103,0
